age_certification,disneyplus,full_path,globoplay,hbomax,id,imdbPopularity,imdbScore,imdbVotes,justwatchScore,lower_title,movie_genre,netflix,object_type,original_release_year,original_title,paramountplus,primevideo,production_countrie,runtime,starplus,title,tmdbPopularity,tmdbScore,website_url
,False,/br/filme/brent-morin-im-brent-morin,False,False,tm230478,3.537,6.5,750,0.159647488599,brentmorinimbrentmorin,cmy,True,MOVIE,2015,Brent Morin: I'm Brent Morin,False,False,US,67,False,Brent Morin: I'm Brent Morin,3.537,7,www.justwatch.com/br/filme/brent-morin-im-brent-morin
,True,/br/filme/uma-aventura-nos-mares-a-1a-viagem-de-circum-navegacao,False,False,tm462389,7.714,,,,elcanolehenmundubira,hst,False,MOVIE,2019,Elcano: lehen mundu bira,False,False,ES,85,False,Uma Aventura nos Mares - A 1ª Viagem de Circum-Navegação,7.714,5.3,www.justwatch.com/br/filme/uma-aventura-nos-mares-a-1a-viagem-de-circum-navegacao
,True,/br/filme/eddies-million-dollar-cook-off,False,False,tm145752,7.819,6,3188,0.299582780398,eddiesmilliondollarcookoff,fml,False,MOVIE,2003,Eddie's Million Dollar Cook Off,False,False,US,85,False,Receita Milionária,7.819,5.9,www.justwatch.com/br/filme/eddies-million-dollar-cook-off
,True,/br/filme/going-to-the-mat,False,False,tm77376,7.84,6.7,1582,0.22241243521,goingtothemat,drm,False,MOVIE,2004,Going to the Mat,False,False,US,96,False,Ir Ao Tapete,7.84,6.8,www.justwatch.com/br/filme/going-to-the-mat
,True,/br/filme/mickeys-delayed-date,False,False,tm89100,7.844,,,0.520695757755,mickeysdelayeddate,ani,False,MOVIE,1947,Mickey's Delayed Date,False,False,US,7,False,Mickey's Delayed Date,7.844,6.479,www.justwatch.com/br/filme/mickeys-delayed-date
,True,/br/filme/the-little-whirlwind,False,False,tm82574,7.87,,,0.478494534912,thelittlewhirlwind,ani,False,MOVIE,1941,The Little Whirlwind,False,False,US,8,False,The Little Whirlwind,7.87,6.4,www.justwatch.com/br/filme/the-little-whirlwind
,True,/br/filme/gotta-kick-it-up,False,False,tm108005,7.925,5.6,2058,0.253203297209,gottakickitup,cmy,False,MOVIE,2002,Gotta Kick It Up!,False,False,US,85,False,Dançando Pra Valer,7.925,6.6,www.justwatch.com/br/filme/gotta-kick-it-up
,True,/br/filme/miracle-at-midnight,False,False,tm63109,7.997,,,0.276081897862,miracleatmidnight,act,False,MOVIE,1998,Miracle at Midnight,False,False,US,90,False,Miracle at Midnight,7.997,7.1,www.justwatch.com/br/filme/miracle-at-midnight
,True,/br/filme/the-poof-point,False,False,tm51679,8.056,4.5,627,0.092942789257,thepoofpoint,cmy,False,MOVIE,2001,The Poof Point,False,False,US,79,False,Ponto de Partida,8.056,5.2,www.justwatch.com/br/filme/the-poof-point
,True,/br/filme/pixel-a-garota-perfeita,False,False,tm79179,8.132,5.6,3950,0.369245498617,pixelperfect,fml,False,MOVIE,2004,Pixel Perfect,False,False,US,90,False,Pixel: A Garota Perfeita,8.132,5.167,www.justwatch.com/br/filme/pixel-a-garota-perfeita
,True,/br/filme/horse-sense,False,False,tm39132,8.144,6.1,2091,0.349086308683,horsesense,drm,False,MOVIE,1999,Horse Sense,False,False,US,92,False,Um Cowboy de Beverly Hills,8.144,6.9,www.justwatch.com/br/filme/horse-sense
10,True,/br/filme/smash-and-grab,False,False,tm452733,8.235,,,0.590878645518,smashandgrab,scf,False,MOVIE,2019,Smash and Grab,False,False,US,8,False,Smash and Grab,8.235,6.576,www.justwatch.com/br/filme/smash-and-grab
,True,/br/filme/the-shaggy-d-a,False,False,tm87512,8.244,5.8,3397,0.393090400275,theshaggyda,fml,False,MOVIE,1976,The Shaggy D.A.,False,False,US,91,False,"Felpudo, o Cachorro Promotor",8.244,5.7,www.justwatch.com/br/filme/the-shaggy-d-a
12,True,/br/filme/tomorrow-x-together-our-lost-summer,False,False,tm1355441,8.245,8.1,95,0.158713796514,tomorrowxtogetherourlostsummer,doc,False,MOVIE,2023,TOMORROW X TOGETHER: OUR LOST SUMMER,False,False,KR,82,False,Tomorrow X Together: Our Lost Summer,8.245,9.5,www.justwatch.com/br/filme/tomorrow-x-together-our-lost-summer
12,True,/br/filme/most-wanted-sharks,False,False,tm1075291,8.385,5.6,9,0.113949915949,mostwantedsharks,doc,False,MOVIE,2020,Most Wanted Sharks,False,False,US,44,False,Most Wanted Sharks,8.385,5,www.justwatch.com/br/filme/most-wanted-sharks
,False,/br/filme/love-sex-religion,False,False,tm1233987,,4.4,14,,lovesexreligion,drm,False,MOVIE,2022,"Love, Sex, Religion",False,True,NG,121,False,"Love, Sex, Religion",,,www.justwatch.com/br/filme/love-sex-religion
,False,/br/filme/suso-por-amor-al-humor,False,False,tm1169715,,6.6,5,,susoporamoralhumor,cmy,False,MOVIE,2022,Suso: Por amor al Humor,False,True,CO,48,False,Suso: Por amor al Humor,,,www.justwatch.com/br/filme/suso-por-amor-al-humor
,False,/br/filme/80s-buildup,False,False,tm1400102,,3.6,352,,80sbuildup,cmy,False,MOVIE,2023,80s Buildup,False,True,IN,122,False,80s Buildup,,,www.justwatch.com/br/filme/80s-buildup
,False,/br/filme/zakir-khan-tathastu,False,False,tm1288243,,9.1,4068,0.209372736831,zakirkhantathastu,cmy,False,MOVIE,2022,Zakir Khan: Tathastu,False,True,IN,94,False,Zakir Khan: Tathastu,,,www.justwatch.com/br/filme/zakir-khan-tathastu
10,False,/br/filme/yao,True,False,tm407691,20.308,6.4,1203,0.629736480293,yao,cmy,False,MOVIE,2019,Yao,False,True,SN,103,False,Jornada da Vida,20.308,6.502,www.justwatch.com/br/filme/yao
14,False,/br/filme/jaws-2,True,False,tm14365,34.057,5.8,84564,0.807232087322,jaws2,hrr,False,MOVIE,1978,Jaws 2,False,False,US,117,False,Tubarão 2,34.057,5.972,www.justwatch.com/br/filme/jaws-2
,False,/br/filme/real-beleza,True,False,tm215357,2.079,6.2,208,,realbeleza,drm,False,MOVIE,2015,Real Beleza,False,False,BR,86,False,Real Beleza,2.079,5.4,www.justwatch.com/br/filme/real-beleza
L,False,/br/filme/finnick,True,False,tm1134099,21.534,5.7,466,0.407659643537,,ani,False,MOVIE,2022,Финник,False,False,RU,85,False,Finnick,21.534,7.2,www.justwatch.com/br/filme/finnick
12,False,/br/filme/dois-e-bom-tres-e-demais,True,True,tm35668,25.319,5.6,84121,0.749207255815,youmeanddupree,cmy,False,MOVIE,2006,"You, Me and Dupree",False,False,US,108,False,"Eu, Tu e o Emplastro",25.319,5.6,www.justwatch.com/br/filme/dois-e-bom-tres-e-demais
12,False,/br/filme/an-oxs-tale-the-john-entwistle-story,True,False,tm25807,2.006,7.4,145,,anoxstalethejohnentwistlestory,doc,False,MOVIE,2006,An Ox's Tale: The John Entwistle Story,False,False,US,78,False,An Ox's Tale: The John Entwistle Story,2.006,6,www.justwatch.com/br/filme/an-oxs-tale-the-john-entwistle-story
12,False,/br/filme/chacrinha-o-velho-guerreiro,True,False,tm433101,3.282,6.7,410,,chacrinhaovelhoguerreiro,drm,False,MOVIE,2018,Chacrinha: O Velho Guerreiro,False,False,BR,113,False,Chacrinha: O Velho Guerreiro,3.282,6.3,www.justwatch.com/br/filme/chacrinha-o-velho-guerreiro
,False,/br/filme/isto-e-pele,True,False,tm106629,1.4,6.8,107,,istopel,doc,False,MOVIE,1974,Isto é Pelé,False,False,BR,70,False,Isto é Pelé,1.4,,www.justwatch.com/br/filme/isto-e-pele
14,False,/br/filme/lima-barreto-ao-terceiro-dia,True,False,tm838557,1.176,7.8,25,,limabarretoaoterceirodia,drm,False,MOVIE,2019,Lima Barreto - Ao Terceiro Dia,False,False,BR,90,False,Lima Barreto - Ao Terceiro Dia,1.176,5,www.justwatch.com/br/filme/lima-barreto-ao-terceiro-dia
14,False,/br/filme/cafe-com-canela,True,False,tm345926,4.259,7.2,318,,cafcomcanela,drm,False,MOVIE,2018,Café com Canela,False,True,BR,102,False,Café com Canela,4.259,7.828,www.justwatch.com/br/filme/cafe-com-canela
14,False,/br/filme/ride-along,True,False,tm134383,37.044,6.1,122876,0.872413068464,ridealong,act,False,MOVIE,2014,Ride Along,False,False,US,99,False,Polícia em Apuros,37.044,6.248,www.justwatch.com/br/filme/ride-along
,False,/br/filme/no-manches-frida,True,False,tm244506,39.761,5.5,2672,0.721512747473,nomanchesfrida,cmy,False,MOVIE,2016,No Manches Frida,False,False,MX,100,False,"Ninguém Merece, Frida",39.761,7.721,www.justwatch.com/br/filme/no-manches-frida
L,False,/br/filme/um-time-show-de-bola,True,False,tm170919,53.784,6.4,10295,0.714064847497,metegol,rma,False,MOVIE,2013,Metegol,False,False,ES,106,False,Matraquilhos,53.784,6.8,www.justwatch.com/br/filme/um-time-show-de-bola
,False,/br/filme/remi-nobodys-boy,True,False,tm322565,22.055,7.1,2976,0.63339246227,rmisansfamille,act,False,MOVIE,2018,Rémi sans famille,False,True,BE,109,False,O pequeno órfão,22.055,7.9,www.justwatch.com/br/filme/remi-nobodys-boy
16,False,/br/filme/um-bando-de-vigaristas-em-hollywood,True,False,tm864556,31.184,5.7,11166,0.709427031427,thecomebacktrail,cmy,False,MOVIE,2020,The Comeback Trail,False,False,US,104,False,Vigaristas em Hollywood,31.184,5.845,www.justwatch.com/br/filme/um-bando-de-vigaristas-em-hollywood
16,False,/br/filme/storozh,False,False,tm471190,9.753,6.2,1949,0.450407199992,,trl,False,MOVIE,2019,Сторож,False,True,RU,106,False,O Vigia,9.753,6.1,www.justwatch.com/br/filme/storozh
12,False,/br/filme/un-homme-a-la-hauteur,False,False,tm230876,17.993,6.3,9159,0.757565970685,unhommelahauteur,cmy,False,MOVIE,2016,Un homme à la hauteur,False,True,FR,98,False,Um Amor à Altura,17.993,6,www.justwatch.com/br/filme/un-homme-a-la-hauteur
18,False,/br/filme/double-lover,False,False,tm317019,25.497,6.2,13649,0.684540974027,lamantdouble,drm,False,MOVIE,2017,L'Amant double,False,True,BE,108,False,O Amante Duplo,25.497,6.1,www.justwatch.com/br/filme/double-lover
,False,/br/filme/hello-guru-prema-kosame,False,False,tm446877,4.172,7,3106,0.393253020312,,fml,False,MOVIE,2018,హలో గురు ప్రేమ కోసమే,False,True,IN,145,False,Hello Guru Prema Kosame,4.172,6.1,www.justwatch.com/br/filme/hello-guru-prema-kosame
,False,/br/filme/walk-with-me,False,False,tm312232,4.786,6.3,970,0.145740660808,walkwithme,doc,False,MOVIE,2017,Walk with Me,False,True,GB,94,False,Caminha Comigo,4.786,5.7,www.justwatch.com/br/filme/walk-with-me
,False,/br/filme/cicero-dias-o-compadre-de-picasso,False,False,tm246735,2.141,7.3,23,,ccerodiasocompadredepicasso,doc,False,MOVIE,2016,"Cícero Dias, o Compadre de Picasso",False,True,BR,79,False,"Cícero Dias, o Compadre de Picasso",2.141,4.5,www.justwatch.com/br/filme/cicero-dias-o-compadre-de-picasso
,False,/br/filme/madha,False,False,tm859257,2.898,5.1,520,,,trl,False,MOVIE,2020,మధ,False,True,IN,105,False,Madha,2.898,3.286,www.justwatch.com/br/filme/madha
14,False,/br/filme/brittany-runs-a-marathon,False,False,tm447690,23.517,6.8,22272,0.870781840349,brittanyrunsamarathon,cmy,False,MOVIE,2019,Brittany Runs a Marathon,False,True,US,103,False,A Maratona de Brittany,23.517,6.6,www.justwatch.com/br/filme/brittany-runs-a-marathon
12,False,/br/filme/mil-cosas-que-haria-por-ti,False,False,tm323112,3.394,4.6,81,,milcosasqueharaporti,cmy,False,MOVIE,2017,Mil cosas que haría por ti,False,True,ES,87,False,Mil Coisas Que Faria Por Você,3.394,5.4,www.justwatch.com/br/filme/mil-cosas-que-haria-por-ti
,False,/br/filme/foxtrot-six,False,False,tm363107,76.99,5.4,1532,0.179661353624,foxtrotsix,act,False,MOVIE,2019,Foxtrot Six,False,True,ID,114,False,Esquadrão de Elite,76.99,6.325,www.justwatch.com/br/filme/foxtrot-six
,False,/br/filme/bigger,False,False,tm434129,32.875,6.4,3017,0.597405701905,bigger,drm,False,MOVIE,2018,Bigger,False,True,US,107,False,Bigger: A História de Joe Weider,32.875,6.683,www.justwatch.com/br/filme/bigger
L,False,/br/filme/my-little-pony,False,False,tm206716,33.346,6.1,7949,0.583393303803,mylittleponythemovie,act,False,MOVIE,2017,My Little Pony: The Movie,False,True,CA,99,False,My Little Pony: O Filme,33.346,7.2,www.justwatch.com/br/filme/my-little-pony
14,False,/br/filme/raiva,False,False,tm376827,5.457,7,302,,raiva,drm,False,MOVIE,2018,Raiva,False,True,FR,85,False,Raiva,5.457,6.8,www.justwatch.com/br/filme/raiva
,False,/br/filme/what-happened-in-vegas,False,False,tm360580,1.089,6.9,372,,whathappenedinvegas,doc,False,MOVIE,2017,What Happened in Vegas,False,True,US,90,False,What Happened in Vegas,1.089,6.2,www.justwatch.com/br/filme/what-happened-in-vegas
14,False,/br/filme/quan-zhi-gao-shou-zhi-dian-feng-rong-yao,False,False,tm818595,9.641,6.7,252,0.160956207191,,ani,False,MOVIE,2019,全职高手之巅峰荣耀,False,True,CN,98,False,The King's Avatar: Pela Glória,9.641,6.8,www.justwatch.com/br/filme/quan-zhi-gao-shou-zhi-dian-feng-rong-yao
,False,/br/filme/la-femme-aux-cheveux-rouges,False,False,tm309362,2.494,5.7,77,,lafemmeauxcheveuxrouges,drm,False,MOVIE,2016,La Femme aux cheveux rouges,False,True,FR,73,False,The Woman with Red Hair,2.494,5.7,www.justwatch.com/br/filme/la-femme-aux-cheveux-rouges
,False,/br/filme/le-voyage-de-fanny,False,False,tm239300,11.384,7,1619,0.402701442896,levoyagedefanny,drm,False,MOVIE,2016,Le voyage de Fanny,False,True,BE,94,False,A Viagem de Fanny,11.384,7.25,www.justwatch.com/br/filme/le-voyage-de-fanny
,False,/br/filme/reshala-nulevye,False,False,tm823639,2.069,6.1,74,,,act,False,MOVIE,2019,Решала: Нулевые,False,True,RU,87,False,Dinheiro Fácil,2.069,7.1,www.justwatch.com/br/filme/reshala-nulevye
,False,/br/filme/the-little-witch,False,False,tm322558,18.958,6.2,1515,0.596728817968,diekleinehexe,cmy,False,MOVIE,2018,Die kleine Hexe,False,True,CH,103,False,A Pequena Bruxa,18.958,6.9,www.justwatch.com/br/filme/the-little-witch
14,False,/br/filme/7500,False,False,tm528100,24.109,6.3,32994,0.805538683808,7500,act,False,MOVIE,2019,7500,False,True,DE,93,False,7500,24.109,6.1,www.justwatch.com/br/filme/7500
,False,/br/filme/ayogya,False,False,tm474110,4.112,,,,,crm,False,MOVIE,2019,அயோக்யா,False,True,IN,150,False,Ayogya,4.112,7.3,www.justwatch.com/br/filme/ayogya
,False,/br/filme/pup-star-world-tour,False,False,tm413266,4.204,3.9,238,0.086954100397,pupstarworldtour,fml,False,MOVIE,2018,Pup Star: World Tour,False,True,CA,87,False,Estrelas Caninas: Digressão Mundial,4.204,5.909,www.justwatch.com/br/filme/pup-star-world-tour
14,False,/br/filme/quem-e-morto-sempre-aparece,False,False,tm178374,16.97,6.3,15198,0.609575455601,thebigwhite,cmy,False,MOVIE,2005,The Big White,False,True,US,100,False,Quem Está Morto Sempre Aparece,16.97,6.248,www.justwatch.com/br/filme/quem-e-morto-sempre-aparece
,False,/br/filme/garcia,False,False,tm101622,2.596,6.4,322,,garca,drm,False,MOVIE,2010,García,False,True,CO,97,False,García,2.596,6.5,www.justwatch.com/br/filme/garcia
,False,/br/filme/nanga-parbat,False,False,tm95573,7.538,6.5,1922,0.578931082298,nangaparbat,drm,False,MOVIE,2010,Nanga Parbat,False,True,DE,103,False,Nanga Parbat,7.538,6.6,www.justwatch.com/br/filme/nanga-parbat
L,False,/br/filme/10-milliarden-wie-werden-wir-alle-satt,False,False,tm208400,2.887,7.3,316,0.153972982474,10milliardenwiewerdenwirallesatt,doc,False,MOVIE,2015,10 Milliarden - Wie werden wir alle satt?,False,True,DE,107,False,10 Billion: What's On Your Plate,2.887,6.9,www.justwatch.com/br/filme/10-milliarden-wie-werden-wir-alle-satt
,False,/br/filme/resgate-impossivel,False,False,tm62289,8.043,3.2,1023,,battleforce,drm,False,MOVIE,2012,Battle Force,False,True,US,102,False,Resgate Impossível,8.043,2.833,www.justwatch.com/br/filme/resgate-impossivel
16,False,/br/filme/the-culling,False,False,tm139985,9.352,3.5,1760,,theculling,hrr,False,MOVIE,2015,The Culling,False,True,US,81,False,A Casa Maligna,9.352,3.9,www.justwatch.com/br/filme/the-culling
14,False,/br/filme/o-grito-3,False,False,tm136329,26.624,4.6,19644,0.627855630553,thegrudge3,trl,False,MOVIE,2009,The Grudge 3,False,True,US,90,False,The Grudge - A Maldição 3,26.624,5.4,www.justwatch.com/br/filme/o-grito-3
14,False,/br/filme/o-grito-2,False,False,tm39999,29.806,5,51444,0.769380661935,thegrudge2,hrr,False,MOVIE,2006,The Grudge 2,False,True,US,102,False,The Grudge - A Maldição 2,29.806,5.522,www.justwatch.com/br/filme/o-grito-2
18,False,/br/filme/hellraiser-9-revelacoes,False,False,tm170002,33.442,2.7,9901,0.395752618588,hellraiserrevelations,hrr,False,MOVIE,2011,Hellraiser: Revelations,False,True,US,75,False,Hellraiser 9 - Revelações,33.442,3.6,www.justwatch.com/br/filme/hellraiser-9-revelacoes
14,False,/br/filme/unreal,False,False,tm216824,3.431,7.3,355,,unreal,doc,False,MOVIE,2015,unReal,False,True,US,48,False,UnReal,3.431,7.7,www.justwatch.com/br/filme/unreal
10,False,/br/filme/milagre-em-milao,False,False,tm135038,9.399,7.6,8535,0.53258150532,miracoloamilano,cmy,False,MOVIE,1951,Miracolo a Milano,False,True,IT,92,False,Milagre em Milão,9.399,7.3,www.justwatch.com/br/filme/milagre-em-milao
12,False,/br/filme/debi-and-loide-2,False,False,tm151243,62.469,5.6,145224,0.71189117578,dumbanddumberto,cmy,False,MOVIE,2014,Dumb and Dumber To,False,True,US,110,False,"Doidos à Solta, de Novo",62.469,5.558,www.justwatch.com/br/filme/debi-and-loide-2
,False,/br/filme/sai-de-baixo,False,False,tm759349,0.6,7.1,36,,saidebaixo,cmy,False,MOVIE,1956,Sai de Baixo,False,True,BR,100,False,Sai de Baixo,0.6,6,www.justwatch.com/br/filme/sai-de-baixo
,False,/br/filme/feed-the-gods,False,False,tm142061,6.371,3.7,644,,feedthegods,trl,False,MOVIE,2014,Feed the Gods,False,True,CA,84,False,Feed the Gods,6.371,4,www.justwatch.com/br/filme/feed-the-gods
,False,/br/filme/anahy-de-las-misiones,False,False,tm255736,1.211,7.1,167,,anahydelasmisiones,war,False,MOVIE,1997,Anahy de las Misiones,False,True,AR,115,False,Anahy de las Misiones,1.211,5,www.justwatch.com/br/filme/anahy-de-las-misiones
14,False,/br/filme/um-lugar-solitario-para-morrer,False,False,tm174612,28.561,6.2,30696,0.693263508798,alonelyplacetodie,act,False,MOVIE,2011,A Lonely Place to Die,False,True,GB,109,False,Um Lugar Solitário para Morrer,28.561,6.2,www.justwatch.com/br/filme/um-lugar-solitario-para-morrer
16,False,/br/filme/zhong-an-zu,False,False,tm188639,18.224,6.7,7434,0.649240691724,,trl,False,MOVIE,1993,重案組,False,True,HK,107,False,Crime Story,18.224,6.655,www.justwatch.com/br/filme/zhong-an-zu
,False,/br/filme/free-willy-3-the-rescue,False,False,tm191749,23.66,4.7,10774,0.67607875803,freewilly3therescue,fml,False,MOVIE,1997,Free Willy 3: The Rescue,False,True,US,86,False,Libertem Willy 3,23.66,6.2,www.justwatch.com/br/filme/free-willy-3-the-rescue
12,False,/br/filme/s-o-s-do-amor,False,False,tm172271,25.936,4.8,15479,0.64023864593,lovewrecked,fml,False,MOVIE,2005,Love Wrecked,False,True,US,87,False,S.O.S. do Amor,25.936,5.1,www.justwatch.com/br/filme/s-o-s-do-amor
16,False,/br/filme/transporter-3,False,False,tm32196,69.766,6.1,176971,0.911205447821,transporter3,act,False,MOVIE,2008,Transporter 3,False,True,FR,104,False,Transporter - Correio de Risco 3,69.766,6.148,www.justwatch.com/br/filme/transporter-3
,False,/br/filme/body,False,False,tm141079,5.47,5.2,2360,0.336306143169,body,drm,False,MOVIE,2015,Body,False,True,US,75,False,O Corpo,5.47,5.127,www.justwatch.com/br/filme/body
,False,/br/filme/agua-benta,False,False,tm135021,6,5.9,2401,0.256043374016,holywater,cmy,False,MOVIE,2009,Holy Water,False,True,US,93,False,Holy Water,6,5.805,www.justwatch.com/br/filme/agua-benta
,False,/br/filme/vazio-coracao,False,False,tm186873,0.732,5.8,21,,vaziocorao,drm,False,MOVIE,2013,Vazio Coração,False,True,BR,80,False,Vazio Coração,0.732,,www.justwatch.com/br/filme/vazio-coracao
16,False,/br/filme/damage-2009,False,False,tm148065,18.894,5.7,7592,,damage,act,False,MOVIE,2009,Damage,False,True,US,102,False,Sem Regras,18.894,6.5,www.justwatch.com/br/filme/damage-2009
L,False,/br/filme/bons-de-bico,False,False,tm174289,46.728,5.8,25991,0.669610988293,freebirds,fml,False,MOVIE,2013,Free Birds,False,True,US,91,False,A Revolta dos Perus,46.728,5.9,www.justwatch.com/br/filme/bons-de-bico
12,False,/br/filme/taxi-3,False,False,tm136913,36.149,5.8,45643,0.828515946163,taxi3,cmy,False,MOVIE,2003,Taxi 3,False,True,FR,82,False,Taxi 3 - Inferno no Asfalto,36.149,5.735,www.justwatch.com/br/filme/taxi-3
,False,/br/filme/dont-fade-away,False,False,tm108304,2.255,4.9,417,,dontfadeaway,drm,False,MOVIE,2010,Don't Fade Away,False,True,US,90,False,O Amor Nunca Morre,2.255,4.4,www.justwatch.com/br/filme/dont-fade-away
